ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Fecha en que empieza el precio rebajado,Fecha en que termina el precio de oferta,Estado del impuesto,Clase de impuesto,¿En stock?,Stock,Cantidad de bajo stock,¿Permitir reservas de productos agotados?,Vendido Individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir reseñas de clientes?,Notas de la compra,Precio de oferta,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Marcas,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo predeterminado 1
,variation,,,ES CHAMPAGNE 7053 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,159,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,577,,ES CONF II,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PARA SUAVIZANTE,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-CONF-II.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES CONF II - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,577,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES CONF II - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,577,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES CONF II - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,577,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES CONF II - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,577,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES CONF II - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,577,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,534,,ES CONF III,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PARA SUAVIZANTE,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-CONF-III.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES CONF III - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,534,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES CONF III - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,534,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES CONF III - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,534,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES CONF III - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,534,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES CONF III - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,534,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,579,,ES CONI FG,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-CONI-FG.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES CONI FG - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,579,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES CONI FG - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,579,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES CONI FG - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,579,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES CONI FG - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,579,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES CONI FG - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,579,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,415,,ES LIZ BB 6037,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-LIZ-BB-6037.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES LIZ BB 6037 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,415,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES LIZ BB 6037 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,415,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES LIZ BB 6037 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,415,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES LIZ BB 6037 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,415,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES LIZ BB 6037 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,415,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,760,,ES LIZ FR,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-LIZ-FR.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES LIZ FR - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,760,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES LIZ FR - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,760,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES LIZ FR - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,760,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES LIZ FR - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,760,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES LIZ FR - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,760,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,416,,ES LIZ MAR 6038,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-LIZ-MAR-6038.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES LIZ MAR 6038 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,416,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES LIZ MAR 6038 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,416,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES LIZ MAR 6038 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,416,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES LIZ MAR 6038 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,416,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES LIZ MAR 6038 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,416,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,716,,ES LUXURY,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,CÍTRICO,CÍTRICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-LUXURY-2.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES LUXURY - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,716,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES LUXURY - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,716,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES LUXURY - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,716,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES LUXURY - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,716,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES LUXURY - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,716,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,194,,ES MALVÓN,1,0,visible,Las imágenes son ilustrativas,"PERFUME DE AMBIENTE,DESODORANTE DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-MALVON.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MALVÓN - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,194,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MALVÓN - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,194,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MALVÓN - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,194,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MALVÓN - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,194,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MALVÓN - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,194,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,581,,ES PS 5610,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-5610.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 5610 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,581,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 5610 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,581,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 5610 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,581,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 5610 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,581,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 5610 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,581,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,209,,ES PS 6005,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6005.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6005 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,209,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6005 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,209,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6005 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,209,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6005 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,209,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6005 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,209,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,210,,ES PS 6007,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6007.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6007 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,210,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6007 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,210,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6007 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,210,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6007 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,210,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6007 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,210,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,211,,ES PS 6008,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6008.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6008 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,211,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6008 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,211,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6008 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,211,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6008 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,211,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6008 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,211,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,212,,ES PS 6011,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6011.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6011 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,212,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6011 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,212,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6011 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,212,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6011 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,212,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6011 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,212,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,702,,ES PS 6012,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6012.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6012 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,702,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6012 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,702,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6012 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,702,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6012 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,702,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6012 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,702,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,213,,ES PS 6016,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6016.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6016 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,213,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6016 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,213,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6016 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,213,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6016 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,213,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6016 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,213,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,214,,ES PS 6017,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6017.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6017 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,214,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6017 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,214,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6017 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,214,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6017 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,214,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6017 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,214,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,690,,ES PS 6033,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE / PARA JABÓN LÍQUIDO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6033.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6033 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,690,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6033 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,690,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6033 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,690,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6033 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,690,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6033 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,690,,,,,,5,,Presentaciones,20 Litros,,0,
